term,source_slug,occurrences
Laser Therapy,menu_enrichment_agent_run_07,5
Laser Therapy,menu_enrichment_agent_run_16,5
Lash Lift,menu_enrichment,5
Licensed Massage Therapy,menu_enrichment_agent_run_14,5
Longevity,placidway_stem_cell_turkey,5
Lymph drainage therapist,biohacking_map,5
Manual Therapy,menu_enrichment_agent_run_00,5
Manual Therapy,menu_enrichment_agent_run_02,5
Manual Therapy,menu_enrichment_agent_run_08,5
Manual Therapy,menu_enrichment_agent_run_09,5
Manual Therapy,menu_enrichment_agent_run_13,5
Manual Therapy,menu_enrichment_agent_run_17,5
Massage Therapy,menu_enrichment_agent_run_03,5
Massage Therapy,menu_enrichment_agent_run_11,5
Massage Therapy,menu_enrichment_agent_run_18,5
Medical Weight Loss,menu_enrichment_agent_run_01,5
Medical Weight Loss,menu_enrichment_agent_run_13,5
Medical Weight Loss,menu_enrichment_agent_run_17,5
Microdermabrasion,menu_enrichment_agent_run_18,5
Microneedling,menu_enrichment_agent_run_09,5
Microneedling,menu_enrichment_agent_run_15,5
Microneedling,menu_enrichment_agent_run_19,5
Morpheus8,menu_enrichment,5
Morpheus8,menu_enrichment_agent_run_16,5
Myofascial Release,menu_enrichment_agent_run_16,5
Neck Pain Treatment,menu_enrichment_agent_run_01,5
Neck Pain Treatment,menu_enrichment_agent_run_04,5
Neck Pain Treatment,menu_enrichment_agent_run_07,5
Neck Pain Treatment,menu_enrichment_agent_run_08,5
Neck Pain Treatment,menu_enrichment_agent_run_09,5
Nerve Blocks,menu_enrichment,5
Neuropathy Treatment,menu_enrichment_agent_run_04,5
Neurosurgery,menu_enrichment_agent_run_12,5
Nutritional Counseling,menu_enrichment,5
Occupational Therapy,menu_enrichment_agent_run_09,5
Orthobiologics,menu_enrichment_agent_run_11,5
Orthopedics,menu_enrichment,5
Orthopedics,menu_enrichment_agent_run_04,5
Orthopedics,menu_enrichment_agent_run_15,5
Orthopedics,menu_enrichment_agent_run_17,5
Ozone Therapy,menu_enrichment_agent_run_19,5
Pain Management,menu_enrichment_agent_run_04,5
Pain Management,menu_enrichment_agent_run_08,5
Pain Management,menu_enrichment_agent_run_16,5
Pain Management,menu_enrichment_agent_run_17,5
Pediatric Physical Therapy,menu_enrichment,5
Pediatrics,menu_enrichment_agent_run_06,5
Pediatrics,menu_enrichment_agent_run_11,5
Pediatrics,menu_enrichment_agent_run_15,5
Pharmacy,menu_enrichment_agent_run_17,5
Physical Exam,menu_enrichment,5
Plantar Fasciitis Treatment,menu_enrichment,5
Plantar Fasciitis Treatment,menu_enrichment_agent_run_16,5
Podiatry,menu_enrichment_agent_run_09,5
Prescription Retinoids,menu_enrichment,5
Primary Care,menu_enrichment_agent_run_02,5
Primary Care,menu_enrichment_agent_run_07,5
Primary Care,menu_enrichment_agent_run_19,5
Prolotherapy,menu_enrichment_agent_run_09,5
Prolotherapy,menu_enrichment_agent_run_18,5
Psychotherapist,biohacking_map,5
Radiofrequency Ablation,menu_enrichment_agent_run_13,5
Regenerative Medicine,menu_enrichment_agent_run_02,5
Regenerative Medicine,menu_enrichment_agent_run_13,5
Regenerative Orthopedics,menu_enrichment_agent_run_11,5
Reiki,menu_enrichment_agent_run_16,5
Sciatica Treatment,menu_enrichment_agent_run_00,5
Sciatica Treatment,menu_enrichment_agent_run_02,5
Sciatica Treatment,menu_enrichment_agent_run_12,5
Sciatica Treatment,menu_enrichment_agent_run_13,5
Sciatica Treatment,menu_enrichment_agent_run_14,5
Scoliosis,menu_enrichment,5
Sculptra,menu_enrichment_agent_run_00,5
Sculptra,menu_enrichment_agent_run_16,5
Sexual Health,menu_enrichment,5
Shoulder Pain Treatment,menu_enrichment_agent_run_02,5
Signature Facial,menu_enrichment,5
Skin Care Products,menu_enrichment_agent_run_06,5
Skin Tag Removal,menu_enrichment,5
Spinal Cord Stimulation,menu_enrichment_agent_run_03,5
Spinal Decompression,menu_enrichment_agent_run_04,5
Spinal Decompression,menu_enrichment_agent_run_11,5
Spinal Decompression,menu_enrichment_agent_run_14,5
Spinal Decompression,menu_enrichment_agent_run_18,5
Spinal Decompression Therapy,menu_enrichment,5
Sports Injury Treatment,menu_enrichment,5
Sports Medicine,menu_enrichment_agent_run_01,5
Sports Medicine,menu_enrichment_agent_run_11,5
Sports Performance,menu_enrichment,5
Sports Physicals,menu_enrichment_agent_run_17,5
Stem Cell Hair Restoration,menu_enrichment,5
Stem Cell Joint Injection,menu_enrichment,5
Surgery,menu_enrichment_agent_run_12,5
Telehealth,menu_enrichment_agent_run_04,5
"Telemedicine Visit - Non-Member, per televisit",menu_enrichment,5
Telomere Analysis,world_longevity_clinics,5
Therapeutic Exercises,menu_enrichment,5
Trigger Point Injections,menu_enrichment_agent_run_08,5
Trigger Point Injections,menu_enrichment_agent_run_11,5
Trigger Point Injections,menu_enrichment_agent_run_13,5
Trigger Point Injections,menu_enrichment_agent_run_14,5
Urgent Care,menu_enrichment_agent_run_08,5
Urgent Care,menu_enrichment_agent_run_10,5
Urgent Care,menu_enrichment_agent_run_11,5
Urology,menu_enrichment_agent_run_10,5
Vaginal Rejuvenation,menu_enrichment_agent_run_14,5
Vestibular Rehabilitation,menu_enrichment,5
Vestibular Rehabilitation,menu_enrichment_agent_run_00,5
Vestibular Therapy,menu_enrichment,5
Vitamin & supplements store,biohacking_map,5
Vitamin Injections,menu_enrichment_agent_run_13,5
Weight Loss,menu_enrichment_agent_run_10,5
Weight Loss,menu_enrichment_agent_run_12,5
Weight Loss,menu_enrichment_agent_run_16,5
Women's Health,menu_enrichment_agent_run_03,5
Women's Health,menu_enrichment_agent_run_04,5
Women's Health,menu_enrichment_agent_run_05,5
Women's Health,menu_enrichment_agent_run_15,5
Wood Therapy,menu_enrichment,5
Wound Care,menu_enrichment_agent_run_08,5
Wound Care,menu_enrichment_agent_run_12,5
Wound Care,menu_enrichment_agent_run_13,5
X-Ray,menu_enrichment,5
Yoga Therapy,menu_enrichment,5
Acne Treatment,menu_enrichment,4
Acne Treatment,menu_enrichment_agent_run_17,4
Acne Treatment,menu_enrichment_agent_run_18,4
Acupuncture,menu_enrichment_agent_run_18,4
Addiction Medicine,menu_enrichment_agent_run_12,4
Additional Maxillary Sinus Surgery (in addition to FESS),bookimed_longevity,4
Additional Maxillary Sinus Surgery (in addition to FESS),bookimed_longevity_turkey,4
Allergies,menu_enrichment,4
Allergy Testing,menu_enrichment_agent_run_12,4
Ankle Pain Treatment,menu_enrichment_agent_run_13,4
Anti-Aging,spannr,4
Aquatic Therapy,menu_enrichment,4
Aquatic Therapy,menu_enrichment_agent_run_00,4
Aquatic Therapy,menu_enrichment_agent_run_02,4
Aquatic Therapy,menu_enrichment_agent_run_07,4
Aquatic Therapy,menu_enrichment_agent_run_08,4
Aquatic Therapy,menu_enrichment_agent_run_19,4
Arthritis Treatment,menu_enrichment_agent_run_07,4
Arthritis Treatment,menu_enrichment_agent_run_19,4
Asthma,menu_enrichment,4
Back Facial,menu_enrichment,4
Back Pain Relief,menu_enrichment,4
Back Pain Treatment,menu_enrichment_agent_run_01,4
Back Pain Treatment,menu_enrichment_agent_run_09,4
Back Pain Treatment,menu_enrichment_agent_run_10,4
Back Pain Treatment,menu_enrichment_agent_run_11,4
Back Pain Treatment,menu_enrichment_agent_run_12,4
Back Pain Treatment,menu_enrichment_agent_run_18,4
Barefoot/Ashiatsu Massage,menu_enrichment_agent_run_16,4
Bariatric Surgery,menu_enrichment_agent_run_12,4
Behavioral Health,menu_enrichment_agent_run_01,4
Behavioral Health,menu_enrichment_agent_run_05,4
Blood Flow Restriction Therapy,menu_enrichment,4
Body Contouring,menu_enrichment,4
Body Contouring,menu_enrichment_agent_run_06,4
Body Contouring Treatment,menu_enrichment,4
Body Sculpt — Fat Destruction - Butt & Thighs,menu_enrichment,4
Body Sculpt — Fat Destruction - Stomach & Flanks,menu_enrichment,4
Body Tone — Muscle Tone - Butt & Thighs,menu_enrichment,4
Body Tone — Muscle Tone - Stomach & Flanks,menu_enrichment,4
Bone Marrow Aspirate Concentrate (BMAC),menu_enrichment_agent_run_17,4
Butt Cupping Package,menu_enrichment,4
Cancer Care,menu_enrichment_agent_run_03,4
Cancer Care,menu_enrichment_agent_run_12,4
Cardiology,menu_enrichment_agent_run_12,4
Cardiology,menu_enrichment_agent_run_16,4
Carotid Doppler,menu_enrichment,4
Cellular Therapy,menu_enrichment_agent_run_17,4
Cellulite Reduction Package,menu_enrichment,4
Chelation Therapy,menu_enrichment,4
Chemical Peels,menu_enrichment_agent_run_00,4
Chemical Peels,menu_enrichment_agent_run_03,4
Chemical Peels,menu_enrichment_agent_run_06,4
Chemotherapy,menu_enrichment_agent_run_12,4
Chiropractic,menu_enrichment_agent_run_19,4
Chiropractic Adjustments,menu_enrichment,4
Chiropractic Care,menu_enrichment_agent_run_14,4
Chiropractic Care,menu_enrichment_agent_run_15,4
Chiropractic Services,menu_enrichment,4
Chronic Pain Treatment,menu_enrichment,4
Chronic Pain Treatment,menu_enrichment_agent_run_12,4
Chronic Pain Treatment,menu_enrichment_agent_run_19,4
CO2 Laser,menu_enrichment,4
Cold Laser Therapy,menu_enrichment,4
Compression Therapy,menu_enrichment_agent_run_02,4
Cosmetic Treatments,menu_enrichment,4
Cupping,menu_enrichment_agent_run_19,4
Custom Orthotics,menu_enrichment_agent_run_06,4
Deep Tissue / Swedish,menu_enrichment,4
Deep Tissue Massage,menu_enrichment_agent_run_13,4
Dermaplaning,menu_enrichment_agent_run_01,4
Dermaplaning,menu_enrichment_agent_run_07,4
Dermaplaning,menu_enrichment_agent_run_18,4
Dermatology,menu_enrichment_agent_run_04,4
Dermatology,placidway_antiaging_thailand,4
Dermatology,placidway_stem_cell_turkey,4
Detox,placidway_antiaging_turkey,4
Detoxification,menu_enrichment,4
Diabetes Care,menu_enrichment_agent_run_03,4
Doctor House Calls,menu_enrichment,4
Dry Needling,menu_enrichment_agent_run_03,4
Dry Needling,menu_enrichment_agent_run_05,4
Dry Needling,menu_enrichment_agent_run_14,4
Dry Needling,menu_enrichment_agent_run_18,4
Eczema Treatment,menu_enrichment_agent_run_16,4
EMG/NCS Test,menu_enrichment,4
Emsculpt Neo,menu_enrichment,4
Emsella,menu_enrichment,4
Endocrinology,menu_enrichment_agent_run_09,4
Endocrinology,menu_enrichment_agent_run_10,4
Endocrinology,menu_enrichment_agent_run_11,4
Endocrinology,menu_enrichment_agent_run_16,4
Epidural Steroid Injections,menu_enrichment_agent_run_03,4
Epidural Steroid Injections,menu_enrichment_agent_run_13,4
Facet Joint Injections,menu_enrichment,4
Facial spa,biohacking_map,4
Facials,menu_enrichment_agent_run_00,4
Facials,menu_enrichment_agent_run_04,4
Family Medicine,menu_enrichment_agent_run_01,4
Family Medicine,menu_enrichment_agent_run_07,4
Family Medicine,menu_enrichment_agent_run_09,4
Family Medicine,menu_enrichment_agent_run_10,4
Family Practice,menu_enrichment_agent_run_18,4
Family Therapy,menu_enrichment_agent_run_12,4
Fibromyalgia Treatment,menu_enrichment_agent_run_04,4
Fibromyalgia Treatment,menu_enrichment_agent_run_16,4
Free Consultation,menu_enrichment_agent_run_00,4
Free Consultation,menu_enrichment_agent_run_01,4
Free Consultation,menu_enrichment_agent_run_07,4
Free Consultation,menu_enrichment_agent_run_12,4
Free Consultation,menu_enrichment_agent_run_13,4
Gait Analysis,menu_enrichment,4
Gastroenterology,menu_enrichment_agent_run_06,4
Gastroenterology,menu_enrichment_agent_run_09,4
Gastroenterology,menu_enrichment_agent_run_10,4
Gastroenterology,menu_enrichment_agent_run_15,4
Glutathione IV,menu_enrichment,4
"Hair & Nails - Glutathione, Biotin",menu_enrichment,4
Hair Restoration,menu_enrichment_agent_run_14,4
Hand Therapy,menu_enrichment,4
Hand Therapy,menu_enrichment_agent_run_00,4
Hand Therapy,menu_enrichment_agent_run_07,4
Hand Therapy,menu_enrichment_agent_run_08,4
Hand Therapy,menu_enrichment_agent_run_09,4
Hangover IV Drip,menu_enrichment,4
Hip Dip Package,menu_enrichment,4
Hip Pain Treatment,menu_enrichment_agent_run_00,4
Hip Pain Treatment,menu_enrichment_agent_run_04,4
Hip Pain Treatment,menu_enrichment_agent_run_08,4
HydraFacial,menu_enrichment_agent_run_18,4
Hydrotherapy,menu_enrichment,4
Hypertension,menu_enrichment,4
Hypertension Management,menu_enrichment,4
Imaging Services,menu_enrichment_agent_run_16,4
Immunity or energy boost,menu_enrichment,4
Immunizations,menu_enrichment_agent_run_04,4
Immunoglobulin Therapy,menu_enrichment,4
Individual Session,menu_enrichment,4
Initial Evaluation,menu_enrichment,4
Internal Medicine,menu_enrichment_agent_run_01,4
Internal Medicine,menu_enrichment_agent_run_06,4
Internal Medicine,menu_enrichment_agent_run_14,4
Interventional Pain Management,menu_enrichment_agent_run_04,4
Jejunostomy / Ileostomy Creation or Closure,bookimed_longevity,4
Jejunostomy / Ileostomy Creation or Closure,bookimed_longevity_turkey,4
Joint Injections,menu_enrichment_agent_run_06,4
Joint Injections,menu_enrichment_agent_run_10,4
Joint Replacement,menu_enrichment_agent_run_10,4
Ketamine Therapy,menu_enrichment,4
Knee Pain Treatment,menu_enrichment_agent_run_00,4
Knee Pain Treatment,menu_enrichment_agent_run_01,4
Knee Pain Treatment,menu_enrichment_agent_run_02,4
Knee Pain Treatment,menu_enrichment_agent_run_03,4
Knee Pain Treatment,menu_enrichment_agent_run_09,4
Kybella,menu_enrichment_agent_run_18,4
Kyphoplasty,menu_enrichment_agent_run_14,4
Laboratory Services,menu_enrichment_agent_run_04,4
Laboratory Services,menu_enrichment_agent_run_07,4
Laboratory Services,menu_enrichment_agent_run_18,4
Laser Hair Removal,menu_enrichment_agent_run_08,4
Laser Skin Resurfacing,menu_enrichment,4
Lip Flip,menu_enrichment,4
Liposuction,menu_enrichment_agent_run_04,4
Manual Lymphatic Drainage,menu_enrichment_agent_run_16,4
Manual Therapy,menu_enrichment_agent_run_04,4
Manual Therapy,menu_enrichment_agent_run_07,4
Manual Therapy,menu_enrichment_agent_run_11,4
Manual Therapy,menu_enrichment_agent_run_14,4
Manual Therapy,menu_enrichment_agent_run_18,4
Massage Therapy,menu_enrichment_agent_run_13,4
Massage Therapy,menu_enrichment_agent_run_16,4
Massage Therapy,menu_enrichment_agent_run_19,4
Medical Massage,menu_enrichment,4
Medical Weight Loss,menu_enrichment_agent_run_03,4
Medical Weight Loss,menu_enrichment_agent_run_05,4
Medical Weight Loss,menu_enrichment_agent_run_08,4
Medical Weight Loss,menu_enrichment_agent_run_19,4
Medication Management,menu_enrichment,4
Medication Management,menu_enrichment_agent_run_03,4
Membership,menu_enrichment_agent_run_18,4
Men's health physician,biohacking_map,4
Mesotherapy,menu_enrichment,4
Microdermabrasion,menu_enrichment_agent_run_01,4
Microdermabrasion,menu_enrichment_agent_run_07,4
Microdermabrasion,menu_enrichment_agent_run_11,4
Microdermabrasion,menu_enrichment_agent_run_16,4
Microneedling,menu_enrichment_agent_run_01,4
Microneedling,menu_enrichment_agent_run_06,4
Microneedling,menu_enrichment_agent_run_08,4
Migraine Cocktail Infusion,menu_enrichment,4
Moxibustion,menu_enrichment,4
Myofascial Release,menu_enrichment_agent_run_09,4
Myofascial Release,menu_enrichment_agent_run_13,4
NAD+ Injection,menu_enrichment,4
Neck Pain Relief,menu_enrichment,4
Neck Pain Treatment,menu_enrichment_agent_run_02,4
Neck Pain Treatment,menu_enrichment_agent_run_10,4
Neck Pain Treatment,menu_enrichment_agent_run_11,4
Nerve Blocks,menu_enrichment_agent_run_07,4
Neurological Consultation,menu_enrichment,4
Neurology,menu_enrichment_agent_run_06,4
Neurology,menu_enrichment_agent_run_12,4
Neurology,menu_enrichment_agent_run_16,4
Neuropathy Treatment,menu_enrichment_agent_run_03,4
Neuropathy Treatment,menu_enrichment_agent_run_06,4
Neuropathy Treatment,menu_enrichment_agent_run_07,4
Neuropathy Treatment,menu_enrichment_agent_run_09,4
Neuropathy Treatment,menu_enrichment_agent_run_17,4
NeuroScan,menu_enrichment,4
Neurosurgery,menu_enrichment_agent_run_06,4
Niagen NR,menu_enrichment,4
Nutrition Counseling,menu_enrichment_agent_run_01,4
Occupational Therapy,menu_enrichment_agent_run_06,4
Occupational Therapy,menu_enrichment_agent_run_14,4
Occupational Therapy,menu_enrichment_agent_run_16,4
Occupational Therapy,menu_enrichment_agent_run_17,4
Offsite or Home Care Visit - Non-Member,menu_enrichment,4
Orthopedic clinic,biohacking_map,4
Orthopedic Rehabilitation,menu_enrichment,4
Orthopedic Rehabilitation,menu_enrichment_agent_run_11,4
Orthopedic Surgery,menu_enrichment_agent_run_06,4
Orthopedics,menu_enrichment_agent_run_03,4
Orthopedics,menu_enrichment_agent_run_05,4
Orthopedics,menu_enrichment_agent_run_09,4
Ozone Therapy,menu_enrichment_agent_run_05,4
Ozone Therapy,menu_enrichment_agent_run_16,4
P-Shot,menu_enrichment_agent_run_18,4
Pain Management,menu_enrichment_agent_run_06,4
Pain Management,menu_enrichment_agent_run_07,4
Pain Management,menu_enrichment_agent_run_15,4
Pain Management,menu_enrichment_agent_run_19,4
Palliative Care,menu_enrichment_agent_run_12,4
Pediatric Care,menu_enrichment_agent_run_04,4
Pediatrics,menu_enrichment_agent_run_00,4
Pediatrics,menu_enrichment_agent_run_18,4
Peptides,menu_enrichment_agent_run_01,4
Per Visit Care,menu_enrichment,4
Peripheral Nerve Stimulation,menu_enrichment,4
Peripheral Neuropathy Treatment,menu_enrichment_agent_run_16,4
Personal Training,menu_enrichment_agent_run_05,4
Personal Training - Private 1 on 1,menu_enrichment,4
Pharmacy,menu_enrichment_agent_run_04,4
Pharmacy,menu_enrichment_agent_run_07,4
Pharmacy,menu_enrichment_agent_run_09,4
Pharmacy,menu_enrichment_agent_run_12,4
Pharmacy,menu_enrichment_agent_run_13,4
Physiatrist,biohacking_map,4
Physiotherapy,menu_enrichment,4
Pilates studio,biohacking_map,4
Plantar Fasciitis Treatment,menu_enrichment_agent_run_03,4
Plantar Fasciitis Treatment,menu_enrichment_agent_run_10,4
Plastic Surgery,menu_enrichment_agent_run_06,4
Platelet Rich Plasma,menu_enrichment,4
Podiatry,menu_enrichment_agent_run_08,4
Podiatry,menu_enrichment_agent_run_18,4
Post-Operative Rehabilitation,menu_enrichment,4
Pre-Employment Physicals,menu_enrichment,4
Prenatal Massage,menu_enrichment,4
Primary Care,menu_enrichment_agent_run_10,4
Prolotherapy,menu_enrichment_agent_run_04,4
Prolotherapy,menu_enrichment_agent_run_05,4
Prolotherapy,menu_enrichment_agent_run_13,4
Prolotherapy,menu_enrichment_agent_run_17,4
Psoriasis Treatment,menu_enrichment_agent_run_16,4
Psychiatrist,biohacking_map,4
Radiofrequency Ablation,menu_enrichment,4
Radiofrequency Ablation,menu_enrichment_agent_run_03,4
Radiofrequency Ablation,menu_enrichment_agent_run_07,4
Radiofrequency Ablation (RFA),menu_enrichment_agent_run_09,4
Radiology,menu_enrichment_agent_run_08,4
Radiology,menu_enrichment_agent_run_10,4
Radiology,menu_enrichment_agent_run_11,4
Regenerative Medicine,menu_enrichment_agent_run_11,4
